step,loss,lr,s1,s2,intrinsic_progress
3989,3.059535264968872,0.001,3.9889999999996717,0.0,0.13978134085653432
3990,3.0080456733703613,0.001,3.9899999999996716,0.0,0.13981638255642315
3991,3.0753471851348877,0.001,3.9909999999996715,0.0,0.13985142425631197
3992,3.0702507495880127,0.001,3.9919999999996714,0.0,0.1398864659562008
3993,3.0506317615509033,0.001,3.9929999999996713,0.0,0.13992150765608963
3994,3.0118534564971924,0.001,3.993999999999671,0.0,0.13995654935597845
3995,3.0203139781951904,0.001,3.994999999999671,0.0,0.13999159105586728
3996,3.0129332542419434,0.001,3.995999999999671,0.0,0.1400266327557561
3997,3.108832597732544,0.001,3.996999999999671,0.0,0.14006167445564494
3998,3.0584802627563477,0.001,3.9979999999996707,0.0,0.14009671615553376
3999,3.1265223026275635,0.001,3.9989999999996706,0.0,0.1401317578554226
4000,3.0890872478485107,0.001,3.9999999999996705,0.0,0.14016679955531142
4001,3.014099359512329,0.001,4.000999999999671,0.0,0.14020184125520027
4002,2.993860960006714,0.001,4.001999999999671,0.0,0.1402368829550891
4003,2.9985671043395996,0.001,4.0029999999996715,0.0,0.14027192465497795
4004,3.050187826156616,0.001,4.003999999999672,0.0,0.14030696635486678
4005,3.0752358436584473,0.001,4.004999999999672,0.0,0.14034200805475563
4006,2.9761126041412354,0.001,4.0059999999996725,0.0,0.1403770497546445
4007,3.083878755569458,0.001,4.006999999999673,0.0,0.14041209145453332
4008,3.0232272148132324,0.001,4.007999999999673,0.0,0.14044713315442217
4009,3.091336965560913,0.001,4.0089999999996735,0.0,0.140482174854311
4010,3.061737537384033,0.001,4.009999999999674,0.0,0.14051721655419985
4011,3.1254100799560547,0.001,4.010999999999674,0.0,0.14055225825408868
4012,3.103018283843994,0.001,4.0119999999996745,0.0,0.14058729995397753
4013,3.041224718093872,0.001,4.012999999999675,0.0,0.14062234165386636
4014,3.07077693939209,0.001,4.013999999999675,0.0,0.14065738335375522
4015,3.0531842708587646,0.001,4.0149999999996755,0.0,0.14069242505364407
4016,3.0787441730499268,0.001,4.015999999999676,0.0,0.1407274667535329
4017,3.0363733768463135,0.001,4.016999999999676,0.0,0.14076250845342175
4018,3.104337453842163,0.001,4.0179999999996765,0.0,0.14079755015331058
4019,3.0797665119171143,0.001,4.018999999999677,0.0,0.14083259185319943
4020,3.0865862369537354,0.001,4.019999999999677,0.0,0.14086763355308826
4021,3.125493049621582,0.001,4.0209999999996775,0.0,0.14090267525297712
4022,3.025813579559326,0.001,4.021999999999678,0.0,0.14093771695286594
4023,3.109318494796753,0.001,4.022999999999678,0.0,0.1409727586527548
4024,3.0036251544952393,0.001,4.0239999999996785,0.0,0.14100780035264365
4025,2.961653709411621,0.001,4.024999999999679,0.0,0.14104284205253248
4026,3.015087842941284,0.001,4.025999999999679,0.0,0.14107788375242133
4027,3.086906909942627,0.001,4.0269999999996795,0.0,0.14111292545231016
4028,2.997314691543579,0.001,4.02799999999968,0.0,0.14114796715219902
4029,3.057462453842163,0.001,4.02899999999968,0.0,0.14118300885208784
4030,3.0413827896118164,0.001,4.0299999999996805,0.0,0.1412180505519767
4031,3.0704259872436523,0.001,4.030999999999681,0.0,0.14125309225186553
4032,3.0372467041015625,0.001,4.031999999999681,0.0,0.14128813395175438
4033,3.0302159786224365,0.001,4.0329999999996815,0.0,0.14132317565164323
4034,3.004460334777832,0.001,4.033999999999682,0.0,0.14135821735153206
4035,3.089477300643921,0.001,4.034999999999682,0.0,0.14139325905142092
4036,3.0637595653533936,0.001,4.0359999999996825,0.0,0.14142830075130974
4037,3.033649444580078,0.001,4.036999999999683,0.0,0.1414633424511986
4038,3.0632541179656982,0.001,4.037999999999683,0.0,0.14149838415108743
4039,3.0974960327148438,0.001,4.0389999999996835,0.0,0.14153342585097628
4040,3.086365222930908,0.001,4.039999999999684,0.0,0.14156846755086513
4041,3.044156312942505,0.001,4.040999999999684,0.0,0.14160350925075396
4042,3.052253484725952,0.001,4.0419999999996845,0.0,0.14163855095064282
4043,3.0334858894348145,0.001,4.042999999999685,0.0,0.14167359265053164
4044,3.0805561542510986,0.001,4.043999999999685,0.0,0.1417086343504205
4045,3.0230791568756104,0.001,4.0449999999996855,0.0,0.14174367605030933
4046,3.020317316055298,0.001,4.045999999999686,0.0,0.14177871775019818
4047,3.066189765930176,0.001,4.046999999999686,0.0,0.141813759450087
4048,3.0616493225097656,0.001,4.0479999999996865,0.0,0.14184880114997586
4049,3.080465793609619,0.001,4.048999999999687,0.0,0.14188384284986472
4050,3.0255022048950195,0.001,4.049999999999687,0.0,0.14191888454975354
4051,3.054553508758545,0.001,4.0509999999996875,0.0,0.1419539262496424
4052,3.0524094104766846,0.001,4.051999999999688,0.0,0.14198896794953123
4053,3.0927374362945557,0.001,4.052999999999688,0.0,0.14202400964942008
4054,3.1440041065216064,0.001,4.0539999999996885,0.0,0.1420590513493089
4055,3.0781471729278564,0.001,4.054999999999689,0.0,0.14209409304919776
4056,3.0251986980438232,0.001,4.055999999999689,0.0,0.1421291347490866
4057,3.0758798122406006,0.001,4.0569999999996895,0.0,0.14216417644897544
4058,3.0133092403411865,0.001,4.05799999999969,0.0,0.1421992181488643
4059,3.0624911785125732,0.001,4.05899999999969,0.0,0.14223425984875313
4060,3.0422110557556152,0.001,4.0599999999996905,0.0,0.14226930154864198
4061,3.0757675170898438,0.001,4.060999999999691,0.0,0.1423043432485308
4062,2.9834721088409424,0.001,4.061999999999691,0.0,0.14233938494841966
4063,3.050121784210205,0.001,4.0629999999996915,0.0,0.1423744266483085
4064,2.9987311363220215,0.001,4.063999999999692,0.0,0.14240946834819734
4065,3.0548715591430664,0.001,4.064999999999692,0.0,0.14244451004808617
4066,3.026155710220337,0.001,4.0659999999996925,0.0,0.14247955174797503
4067,3.098327159881592,0.001,4.066999999999693,0.0,0.14251459344786388
4068,3.020373582839966,0.001,4.067999999999693,0.0,0.1425496351477527
4069,2.961597204208374,0.001,4.0689999999996935,0.0,0.14258467684764156
4070,3.024033784866333,0.001,4.069999999999694,0.0,0.1426197185475304
4071,3.06371808052063,0.001,4.070999999999694,0.0,0.14265476024741924
4072,3.031848192214966,0.001,4.0719999999996945,0.0,0.14268980194730807
4073,3.00555157661438,0.001,4.072999999999695,0.0,0.14272484364719693
4074,3.051274299621582,0.001,4.073999999999695,0.0,0.14275988534708575
4075,3.063796043395996,0.001,4.0749999999996955,0.0,0.1427949270469746
4076,3.0643513202667236,0.001,4.075999999999696,0.0,0.14282996874686346
4077,3.0057621002197266,0.001,4.076999999999696,0.0,0.1428650104467523
4078,3.057647228240967,0.001,4.0779999999996965,0.0,0.14290005214664114
4079,2.971835136413574,0.001,4.078999999999697,0.0,0.14293509384652997
4080,2.9447615146636963,0.001,4.079999999999697,0.0,0.14297013554641883
4081,3.09104585647583,0.001,4.0809999999996975,0.0,0.14300517724630765
4082,2.9808695316314697,0.001,4.081999999999698,0.0,0.1430402189461965
4083,3.066227674484253,0.001,4.082999999999698,0.0,0.14307526064608533
4084,2.9999656677246094,0.001,4.0839999999996985,0.0,0.1431103023459742
4085,3.055558919906616,0.001,4.084999999999699,0.0,0.14314534404586304
4086,3.026404619216919,0.001,4.085999999999699,0.0,0.14318038574575187
4087,3.028930902481079,0.001,4.0869999999996995,0.0,0.14321542744564073
4088,3.0011467933654785,0.001,4.0879999999997,0.0,0.14325046914552955
4089,2.99440336227417,0.001,4.0889999999997,0.0,0.1432855108454184
4090,3.0709500312805176,0.001,4.0899999999997005,0.0,0.14332055254530723
4091,2.9977715015411377,0.001,4.090999999999701,0.0,0.1433555942451961
4092,3.086346387863159,0.001,4.091999999999701,0.0,0.14339063594508492
4093,2.9957504272460938,0.001,4.0929999999997015,0.0,0.14342567764497377
4094,3.0565226078033447,0.001,4.093999999999702,0.0,0.14346071934486263
4095,3.0722100734710693,0.001,4.094999999999702,0.0,0.14349576104475145
4096,3.0528924465179443,0.001,4.0959999999997025,0.0,0.1435308027446403
4097,3.0119941234588623,0.001,4.096999999999703,0.0,0.14356584444452913
4098,3.0489048957824707,0.001,4.097999999999703,0.0,0.143600886144418
4099,3.069218158721924,0.001,4.0989999999997035,0.0,0.14363592784430682
4100,3.0108771324157715,0.001,4.099999999999704,0.0,0.14367096954419567
4101,2.974761724472046,0.001,4.100999999999704,0.0,0.1437060112440845
4102,3.004624843597412,0.001,4.1019999999997045,0.0,0.14374105294397335
4103,3.125458240509033,0.001,4.102999999999705,0.0,0.1437760946438622
4104,3.112818717956543,0.001,4.103999999999705,0.0,0.14381113634375103
4105,3.0721640586853027,0.001,4.1049999999997056,0.0,0.1438461780436399
4106,2.935117483139038,0.001,4.105999999999706,0.0,0.14388121974352872
4107,3.0986907482147217,0.001,4.106999999999706,0.0,0.14391626144341757
4108,3.092528820037842,0.001,4.1079999999997066,0.0,0.1439513031433064
4109,3.062793731689453,0.001,4.108999999999707,0.0,0.14398634484319525
4110,3.097364664077759,0.001,4.109999999999707,0.0,0.14402138654308408
4111,3.0155985355377197,0.001,4.1109999999997076,0.0,0.14405642824297293
4112,3.0202789306640625,0.001,4.111999999999708,0.0,0.1440914699428618
4113,2.989379644393921,0.001,4.112999999999708,0.0,0.14412651164275062
4114,3.056182622909546,0.001,4.113999999999709,0.0,0.14416155334263947
4115,3.0393917560577393,0.001,4.114999999999709,0.0,0.1441965950425283
4116,3.0596566200256348,0.001,4.115999999999709,0.0,0.14423163674241715
4117,3.0660743713378906,0.001,4.11699999999971,0.0,0.14426667844230598
4118,2.9674811363220215,0.001,4.11799999999971,0.0,0.14430172014219483
4119,3.1165757179260254,0.001,4.11899999999971,0.0,0.14433676184208366
4120,2.9985454082489014,0.001,4.119999999999711,0.0,0.14437180354197252
4121,3.0334081649780273,0.001,4.120999999999711,0.0,0.14440684524186137
4122,3.022534132003784,0.001,4.121999999999711,0.0,0.1444418869417502
4123,3.006840944290161,0.001,4.122999999999712,0.0,0.14447692864163905
4124,3.0250861644744873,0.001,4.123999999999712,0.0,0.14451197034152788
4125,3.0751333236694336,0.001,4.124999999999712,0.0,0.14454701204141673
4126,3.063275098800659,0.001,4.125999999999713,0.0,0.14458205374130556
4127,3.0304925441741943,0.001,4.126999999999713,0.0,0.14461709544119442
4128,3.0874874591827393,0.001,4.127999999999713,0.0,0.14465213714108324
4129,3.0215139389038086,0.001,4.128999999999714,0.0,0.1446871788409721
4130,3.0714333057403564,0.001,4.129999999999714,0.0,0.14472222054086095
4131,3.0427491664886475,0.001,4.130999999999714,0.0,0.14475726224074978
4132,3.076359987258911,0.001,4.131999999999715,0.0,0.14479230394063863
4133,3.050842523574829,0.001,4.132999999999715,0.0,0.14482734564052746
4134,3.0558085441589355,0.001,4.133999999999715,0.0,0.14486238734041632
4135,3.0813679695129395,0.001,4.134999999999716,0.0,0.14489742904030514
4136,3.0274386405944824,0.001,4.135999999999716,0.0,0.144932470740194
4137,3.022235155105591,0.001,4.136999999999716,0.0,0.14496751244008285
4138,3.0231239795684814,0.001,4.137999999999717,0.0,0.14500255413997168
4139,3.1254942417144775,0.001,4.138999999999717,0.0,0.14503759583986053
4140,3.129094362258911,0.001,4.139999999999717,0.0,0.14507263753974936
4141,3.067220449447632,0.001,4.140999999999718,0.0,0.14510767923963822
4142,3.0563721656799316,0.001,4.141999999999718,0.0,0.14514272093952704
4143,3.0639500617980957,0.001,4.142999999999718,0.0,0.1451777626394159
4144,3.1243298053741455,0.001,4.143999999999719,0.0,0.14521280433930472
4145,3.0819811820983887,0.001,4.144999999999719,0.0,0.14524784603919358
4146,3.0353095531463623,0.001,4.145999999999719,0.0,0.14528288773908243
4147,2.9567010402679443,0.001,4.14699999999972,0.0,0.14531792943897126
4148,3.0756418704986572,0.001,4.14799999999972,0.0,0.14535297113886012
4149,3.0185015201568604,0.001,4.14899999999972,0.0,0.14538801283874894
4150,3.1119205951690674,0.001,4.149999999999721,0.0,0.1454230545386378
4151,3.0464060306549072,0.001,4.150999999999721,0.0,0.14545809623852662
4152,3.0677499771118164,0.001,4.151999999999721,0.0,0.14549313793841548
4153,3.0638561248779297,0.001,4.152999999999722,0.0,0.1455281796383043
4154,2.962466239929199,0.001,4.153999999999722,0.0,0.14556322133819316
4155,3.001603841781616,0.001,4.154999999999722,0.0,0.14559826303808202
4156,3.0469069480895996,0.001,4.155999999999723,0.0,0.14563330473797084
4157,2.985724925994873,0.001,4.156999999999723,0.0,0.1456683464378597
4158,3.038635015487671,0.001,4.157999999999723,0.0,0.14570338813774852
4159,2.9752752780914307,0.001,4.158999999999724,0.0,0.14573842983763738
4160,3.041071891784668,0.001,4.159999999999724,0.0,0.1457734715375262
4161,3.0976669788360596,0.001,4.160999999999724,0.0,0.14580851323741506
4162,3.0038185119628906,0.001,4.161999999999725,0.0,0.1458435549373039
4163,3.003852128982544,0.001,4.162999999999725,0.0,0.14587859663719274
4164,3.058290719985962,0.001,4.163999999999725,0.0,0.1459136383370816
4165,3.1097404956817627,0.001,4.164999999999726,0.0,0.14594868003697042
4166,3.0938549041748047,0.001,4.165999999999726,0.0,0.14598372173685928
4167,3.0311591625213623,0.001,4.166999999999726,0.0,0.1460187634367481
4168,3.0281636714935303,0.001,4.167999999999727,0.0,0.14605380513663696
4169,3.0251224040985107,0.001,4.168999999999727,0.0,0.1460888468365258
4170,3.0133793354034424,0.001,4.169999999999727,0.0,0.14612388853641464
4171,3.071807384490967,0.001,4.170999999999728,0.0,0.14615893023630347
4172,3.122488260269165,0.001,4.171999999999728,0.0,0.14619397193619232
4173,3.06017804145813,0.001,4.172999999999728,0.0,0.14622901363608118
4174,3.0052683353424072,0.001,4.173999999999729,0.0,0.14626405533597
4175,3.0906763076782227,0.001,4.174999999999729,0.0,0.14629909703585886
4176,3.0166022777557373,0.001,4.175999999999729,0.0,0.1463341387357477
4177,2.984126329421997,0.001,4.17699999999973,0.0,0.14636918043563654
4178,3.0540339946746826,0.001,4.17799999999973,0.0,0.14640422213552537
4179,3.022888422012329,0.001,4.17899999999973,0.0,0.14643926383541422
4180,3.022446870803833,0.001,4.179999999999731,0.0,0.14647430553530305
4181,3.0120396614074707,0.001,4.180999999999731,0.0,0.1465093472351919
4182,3.0112602710723877,0.001,4.181999999999731,0.0,0.14654438893508076
4183,3.0020742416381836,0.001,4.182999999999732,0.0,0.1465794306349696
4184,2.9982872009277344,0.001,4.183999999999732,0.0,0.14661447233485844
4185,3.0306894779205322,0.001,4.184999999999732,0.0,0.14664951403474727
4186,3.0729856491088867,0.001,4.185999999999733,0.0,0.14668455573463612
4187,2.934504747390747,0.001,4.186999999999733,0.0,0.14671959743452495
4188,3.0139641761779785,0.001,4.187999999999733,0.0,0.1467546391344138
4189,2.9956464767456055,0.001,4.188999999999734,0.0,0.14678968083430263
4190,3.0361998081207275,0.001,4.189999999999734,0.0,0.1468247225341915
4191,3.0485057830810547,0.001,4.190999999999734,0.0,0.14685976423408034
4192,3.0950911045074463,0.001,4.191999999999735,0.0,0.14689480593396917
4193,3.0894014835357666,0.001,4.192999999999735,0.0,0.14692984763385802
4194,3.0760111808776855,0.001,4.193999999999735,0.0,0.14696488933374685
4195,3.094386339187622,0.001,4.194999999999736,0.0,0.1469999310336357
4196,3.0416741371154785,0.001,4.195999999999736,0.0,0.14703497273352453
4197,2.9969074726104736,0.001,4.196999999999736,0.0,0.1470700144334134
4198,3.025953769683838,0.001,4.197999999999737,0.0,0.14710505613330221
4199,2.9400181770324707,0.001,4.198999999999737,0.0,0.14714009783319107
4200,3.057816743850708,0.001,4.199999999999737,0.0,0.14717513953307992
4201,3.0314042568206787,0.001,4.200999999999738,0.0,0.14721018123296875
4202,3.0594582557678223,0.001,4.201999999999738,0.0,0.1472452229328576
4203,3.0781290531158447,0.001,4.202999999999738,0.0,0.14728026463274643
4204,3.0757896900177,0.001,4.203999999999739,0.0,0.1473153063326353
4205,2.9861252307891846,0.001,4.204999999999739,0.0,0.14735034803252411
4206,3.032228469848633,0.001,4.205999999999739,0.0,0.14738538973241297
4207,3.071233034133911,0.001,4.20699999999974,0.0,0.1474204314323018
4208,3.0197160243988037,0.001,4.20799999999974,0.0,0.14745547313219065
4209,3.008519411087036,0.001,4.20899999999974,0.0,0.1474905148320795
4210,3.052684783935547,0.001,4.209999999999741,0.0,0.14752555653196833
4211,3.0767128467559814,0.001,4.210999999999741,0.0,0.1475605982318572
4212,3.0461418628692627,0.001,4.211999999999741,0.0,0.14759563993174601
4213,3.0293774604797363,0.001,4.212999999999742,0.0,0.14763068163163487
4214,3.0264947414398193,0.001,4.213999999999742,0.0,0.1476657233315237
4215,3.0010311603546143,0.001,4.214999999999742,0.0,0.14770076503141255
4216,2.9764814376831055,0.001,4.215999999999743,0.0,0.14773580673130138
4217,3.057767152786255,0.001,4.216999999999743,0.0,0.14777084843119023
4218,3.01975154876709,0.001,4.217999999999743,0.0,0.1478058901310791
4219,3.0039632320404053,0.001,4.218999999999744,0.0,0.14784093183096791
4220,3.0303282737731934,0.001,4.219999999999744,0.0,0.14787597353085677
4221,3.0654242038726807,0.001,4.220999999999744,0.0,0.1479110152307456
4222,3.027564287185669,0.001,4.221999999999745,0.0,0.14794605693063445
4223,3.0715675354003906,0.001,4.222999999999745,0.0,0.14798109863052328
4224,2.9957969188690186,0.001,4.223999999999745,0.0,0.14801614033041213
4225,2.9829280376434326,0.001,4.224999999999746,0.0,0.14805118203030096
4226,3.083822250366211,0.001,4.225999999999746,0.0,0.14808622373018981
4227,3.058159351348877,0.001,4.226999999999746,0.0,0.14812126543007867
4228,2.948936700820923,0.001,4.227999999999747,0.0,0.1481563071299675
4229,3.0598042011260986,0.001,4.228999999999747,0.0,0.14819134882985635
4230,3.018733501434326,0.001,4.229999999999747,0.0,0.14822639052974518
4231,2.955289840698242,0.001,4.230999999999748,0.0,0.14826143222963403
4232,2.9943509101867676,0.001,4.231999999999748,0.0,0.14829647392952286
4233,3.0240843296051025,0.001,4.232999999999748,0.0,0.14833151562941171
4234,3.0279552936553955,0.001,4.233999999999749,0.0,0.14836655732930057
4235,2.97224497795105,0.001,4.234999999999749,0.0,0.1484015990291894
4236,2.988201379776001,0.001,4.235999999999749,0.0,0.14843664072907825
4237,3.027678966522217,0.001,4.23699999999975,0.0,0.14847168242896708
4238,3.078859329223633,0.001,4.23799999999975,0.0,0.14850672412885593
4239,3.007822275161743,0.001,4.23899999999975,0.0,0.14854176582874476
4240,2.990124464035034,0.001,4.239999999999751,0.0,0.14857680752863361
4241,3.0054924488067627,0.001,4.240999999999751,0.0,0.14861184922852244
4242,3.057384967803955,0.001,4.241999999999751,0.0,0.1486468909284113
4243,3.0017364025115967,0.001,4.242999999999752,0.0,0.14868193262830015
4244,2.9955856800079346,0.001,4.243999999999752,0.0,0.14871697432818898
4245,3.028233528137207,0.001,4.244999999999752,0.0,0.14875201602807783
4246,3.08333683013916,0.001,4.245999999999753,0.0,0.14878705772796666
4247,3.006093740463257,0.001,4.246999999999753,0.0,0.14882209942785551
4248,3.033409595489502,0.001,4.247999999999753,0.0,0.14885714112774434
4249,3.022338390350342,0.001,4.248999999999754,0.0,0.1488921828276332
4250,2.929640531539917,0.001,4.249999999999754,0.0,0.14892722452752202
4251,3.008861541748047,0.001,4.250999999999754,0.0,0.14896226622741088
4252,2.9657576084136963,0.001,4.251999999999755,0.0,0.14899730792729973
4253,3.0732357501983643,0.001,4.252999999999755,0.0,0.14903234962718856
4254,3.053774118423462,0.001,4.253999999999755,0.0,0.14906739132707741
4255,3.0926930904388428,0.001,4.254999999999756,0.0,0.14910243302696624
4256,3.0402495861053467,0.001,4.255999999999756,0.0,0.1491374747268551
4257,3.0856845378875732,0.001,4.256999999999756,0.0,0.14917251642674392
4258,2.978522539138794,0.001,4.257999999999757,0.0,0.14920755812663278
4259,3.0557618141174316,0.001,4.258999999999757,0.0,0.1492425998265216
4260,3.0713913440704346,0.001,4.259999999999757,0.0,0.14927764152641046
4261,3.053866147994995,0.001,4.260999999999758,0.0,0.14931268322629931
4262,3.0158724784851074,0.001,4.261999999999758,0.0,0.14934772492618814
4263,3.0539212226867676,0.001,4.262999999999758,0.0,0.149382766626077
4264,3.0478525161743164,0.001,4.263999999999759,0.0,0.14941780832596582
4265,3.0830299854278564,0.001,4.264999999999759,0.0,0.14945285002585468
4266,2.9917216300964355,0.001,4.265999999999759,0.0,0.1494878917257435
4267,3.035538911819458,0.001,4.26699999999976,0.0,0.14952293342563236
4268,3.0339131355285645,0.001,4.26799999999976,0.0,0.1495579751255212
4269,2.936591863632202,0.001,4.26899999999976,0.0,0.14959301682541004
4270,3.0186333656311035,0.001,4.269999999999761,0.0,0.1496280585252989
4271,2.9664528369903564,0.001,4.270999999999761,0.0,0.14966310022518772
4272,3.0477771759033203,0.001,4.271999999999761,0.0,0.14969814192507658
4273,2.9822745323181152,0.001,4.272999999999762,0.0,0.1497331836249654
4274,2.9659035205841064,0.001,4.273999999999762,0.0,0.14976822532485426
4275,3.040983200073242,0.001,4.274999999999762,0.0,0.1498032670247431
4276,3.0445313453674316,0.001,4.275999999999763,0.0,0.14983830872463194
4277,2.9933953285217285,0.001,4.276999999999763,0.0,0.14987335042452077
4278,3.0238797664642334,0.001,4.277999999999763,0.0,0.14990839212440962
4279,2.956648588180542,0.001,4.278999999999764,0.0,0.14994343382429848
4280,3.0297300815582275,0.001,4.279999999999764,0.0,0.1499784755241873
4281,2.996086597442627,0.001,4.280999999999764,0.0,0.15001351722407616
4282,3.038051128387451,0.001,4.281999999999765,0.0,0.150048558923965
4283,2.971245765686035,0.001,4.282999999999765,0.0,0.15008360062385384
4284,2.9538652896881104,0.001,4.283999999999765,0.0,0.15011864232374267
4285,2.984036922454834,0.001,4.284999999999766,0.0,0.15015368402363152
4286,2.966576337814331,0.001,4.285999999999766,0.0,0.15018872572352035
4287,3.1130380630493164,0.001,4.286999999999766,0.0,0.1502237674234092
4288,3.012207508087158,0.001,4.287999999999767,0.0,0.15025880912329806
4289,2.962285280227661,0.001,4.288999999999767,0.0,0.1502938508231869
4290,3.074796438217163,0.001,4.289999999999767,0.0,0.15032889252307574
4291,3.0438592433929443,0.001,4.290999999999768,0.0,0.15036393422296457
4292,3.0380897521972656,0.001,4.291999999999768,0.0,0.15039897592285342
4293,3.001085042953491,0.001,4.292999999999768,0.0,0.15043401762274225
4294,2.986302614212036,0.001,4.293999999999769,0.0,0.1504690593226311
4295,3.0006000995635986,0.001,4.294999999999769,0.0,0.15050410102251993
4296,3.115511178970337,0.001,4.295999999999769,0.0,0.1505391427224088
4297,3.068006992340088,0.001,4.29699999999977,0.0,0.15057418442229764
4298,3.000471353530884,0.001,4.29799999999977,0.0,0.15060922612218647
4299,3.003870964050293,0.001,4.29899999999977,0.0,0.15064426782207532
4300,3.049461603164673,0.001,4.299999999999771,0.0,0.15067930952196415
4301,3.0384249687194824,0.001,4.300999999999771,0.0,0.150714351221853
4302,3.004923105239868,0.001,4.301999999999771,0.0,0.15074939292174183
4303,3.066798448562622,0.001,4.302999999999772,0.0,0.1507844346216307
4304,2.9580674171447754,0.001,4.303999999999772,0.0,0.1508194763215195
4305,3.0162384510040283,0.001,4.304999999999772,0.0,0.15085451802140837
4306,2.9993395805358887,0.001,4.305999999999773,0.0,0.15088955972129722
4307,3.0555367469787598,0.001,4.306999999999773,0.0,0.15092460142118605
4308,3.038587808609009,0.001,4.307999999999773,0.0,0.1509596431210749
4309,3.0486252307891846,0.001,4.308999999999774,0.0,0.15099468482096373
4310,3.005098819732666,0.001,4.309999999999774,0.0,0.1510297265208526
4311,3.0374584197998047,0.001,4.310999999999774,0.0,0.1510647682207414
4312,2.9964897632598877,0.001,4.311999999999775,0.0,0.15109980992063027
4313,3.1058969497680664,0.001,4.312999999999775,0.0,0.1511348516205191
4314,3.087786912918091,0.001,4.313999999999775,0.0,0.15116989332040795
4315,3.0075173377990723,0.001,4.314999999999776,0.0,0.1512049350202968
4316,3.0977272987365723,0.001,4.315999999999776,0.0,0.15123997672018563
4317,3.0220351219177246,0.001,4.316999999999776,0.0,0.1512750184200745
4318,3.089507579803467,0.001,4.317999999999777,0.0,0.1513100601199633
4319,2.9770944118499756,0.001,4.318999999999777,0.0,0.15134510181985217
4320,2.917375326156616,0.001,4.319999999999777,0.0,0.151380143519741
4321,3.0308399200439453,0.001,4.320999999999778,0.0,0.15141518521962985
4322,2.978442430496216,0.001,4.321999999999778,0.0,0.15145022691951868
4323,3.0645930767059326,0.001,4.322999999999778,0.0,0.15148526861940753
4324,3.0138986110687256,0.001,4.323999999999779,0.0,0.1515203103192964
4325,2.98112416267395,0.001,4.324999999999779,0.0,0.1515553520191852
4326,3.0718507766723633,0.001,4.325999999999779,0.0,0.15159039371907407
4327,3.0074174404144287,0.001,4.32699999999978,0.0,0.1516254354189629
4328,2.994957685470581,0.001,4.32799999999978,0.0,0.15166047711885175
4329,3.0392229557037354,0.001,4.32899999999978,0.0,0.15169551881874058
4330,3.0746731758117676,0.001,4.329999999999781,0.0,0.15173056051862943
4331,2.9966630935668945,0.001,4.330999999999781,0.0,0.1517656022185183
4332,3.0368995666503906,0.001,4.331999999999781,0.0,0.1518006439184071
4333,3.0326552391052246,0.001,4.332999999999782,0.0,0.15183568561829597
4334,3.0093798637390137,0.001,4.333999999999782,0.0,0.1518707273181848
4335,3.01381778717041,0.001,4.334999999999782,0.0,0.15190576901807365
4336,3.0492799282073975,0.001,4.335999999999783,0.0,0.15194081071796248
4337,2.9964332580566406,0.001,4.336999999999783,0.0,0.15197585241785133
4338,3.0184218883514404,0.001,4.337999999999783,0.0,0.15201089411774016
4339,2.9918880462646484,0.001,4.338999999999784,0.0,0.152045935817629
4340,3.034330129623413,0.001,4.339999999999784,0.0,0.15208097751751787
4341,3.0354902744293213,0.001,4.340999999999784,0.0,0.1521160192174067
4342,3.0077922344207764,0.001,4.341999999999785,0.0,0.15215106091729555
4343,2.9435482025146484,0.001,4.342999999999785,0.0,0.15218610261718438
4344,3.0250587463378906,0.001,4.343999999999785,0.0,0.15222114431707323
4345,3.0449209213256836,0.001,4.344999999999786,0.0,0.15225618601696206
4346,3.05861759185791,0.001,4.345999999999786,0.0,0.1522912277168509
4347,3.0393729209899902,0.001,4.346999999999786,0.0,0.15232626941673974
4348,3.0107247829437256,0.001,4.347999999999787,0.0,0.1523613111166286
4349,3.021991014480591,0.001,4.348999999999787,0.0,0.15239635281651745
4350,3.0454795360565186,0.001,4.349999999999787,0.0,0.15243139451640628
4351,3.118345022201538,0.001,4.350999999999788,0.0,0.15246643621629513
4352,3.0518579483032227,0.001,4.351999999999788,0.0,0.15250147791618396
4353,3.0752081871032715,0.001,4.352999999999788,0.0,0.1525365196160728
4354,3.0911104679107666,0.001,4.353999999999789,0.0,0.15257156131596164
4355,2.9623138904571533,0.001,4.354999999999789,0.0,0.1526066030158505
4356,3.003220796585083,0.001,4.355999999999789,0.0,0.15264164471573932
4357,3.0635504722595215,0.001,4.35699999999979,0.0,0.15267668641562818
4358,3.0161290168762207,0.001,4.35799999999979,0.0,0.15271172811551703
4359,3.0419631004333496,0.001,4.35899999999979,0.0,0.15274676981540586
4360,3.0939712524414062,0.001,4.359999999999791,0.0,0.1527818115152947
4361,2.999176025390625,0.001,4.360999999999791,0.0,0.15281685321518354
4362,2.953436851501465,0.001,4.361999999999791,0.0,0.1528518949150724
4363,2.9751479625701904,0.001,4.362999999999792,0.0,0.15288693661496122
4364,3.0456769466400146,0.001,4.363999999999792,0.0,0.15292197831485008
4365,2.978844165802002,0.001,4.364999999999792,0.0,0.1529570200147389
4366,3.009946346282959,0.001,4.365999999999793,0.0,0.15299206171462776
4367,3.0394911766052246,0.001,4.366999999999793,0.0,0.1530271034145166
4368,3.0020363330841064,0.001,4.367999999999793,0.0,0.15306214511440544
4369,3.034036159515381,0.001,4.368999999999794,0.0,0.1530971868142943
