split,schedule,step,actual_loss,predicted_loss,residual,log_actual_loss,log_predicted_loss,log_residual
train,cosine,17312,2.7321231365203857,2.7685225781729987,-0.036399441652612996,1.005079012625626,1.0183138126288829,-0.013234800003256941
train,cosine,17328,2.6829001903533936,2.7683187316408846,-0.08541854128749105,0.9868983699887163,1.0182401798405112,-0.03134180985179491
train,cosine,17344,2.728015661239624,2.7681150998820985,-0.04009943864247445,1.0035744808883524,1.01816661921825,-0.014592138329897475
train,cosine,17360,2.780198097229004,2.7679116827029704,0.012286414526033518,1.0225221831598599,1.0180931307084544,0.0044290524514054574
train,cosine,17376,2.739280939102173,2.7677084799109157,-0.02842754080874288,1.0076954549743338,1.0180197142578395,-0.010324259283505777
train,cosine,17392,2.6821815967559814,2.7675054913144312,-0.0853238945584498,0.9866304920214369,1.0179463698134763,-0.03131587779203937
train,cosine,17408,2.7826504707336426,2.767302716723092,0.015347754010550663,1.0234038802377323,1.0178730973227925,0.0055307829149398025
train,cosine,17424,2.7707033157348633,2.767100155947543,0.003603159787320287,1.0191011925683535,1.017799896733569,0.0013012958347844439
train,cosine,17440,2.7845733165740967,2.7668978087994986,0.01767550777459803,1.0240946539484272,1.0177267679939406,0.006367885954486674
train,cosine,17456,2.845289468765259,2.7666956750917318,0.07859379367352703,1.0456648088928961,1.0176537110523907,0.028011097840505483
train,cosine,17472,2.8493635654449463,2.766493754638076,0.08286981080687017,1.0470956589728915,1.017580725857754,0.02951493311513742
train,cosine,17488,2.745642900466919,2.766292047253413,-0.02064914678649421,1.0100152553594952,1.017507812359211,-0.007492556999715738
train,cosine,17504,2.8364429473876953,2.7660905527536737,0.07035239463402165,1.0425507838461514,1.0174349705062893,0.025115813339862125
train,cosine,17520,2.7827844619750977,2.7658892709558307,0.016895191019266953,1.0234520314579336,1.0173622002488603,0.00608983120907336
train,cosine,17536,2.750786304473877,2.7656882016778934,-0.014901897204016468,1.0118867997081942,1.017289501537138,-0.005402701828943757
train,cosine,17552,2.728675127029419,2.765487344738903,-0.03681221770948406,1.0038161899455793,1.0172168743216778,-0.013400684376098537
train,cosine,17568,2.7807247638702393,2.765286699958929,0.015438063911310085,1.022711600152674,1.0171443185533748,0.00556728159929909
train,cosine,17584,2.7691738605499268,2.765086267159065,0.004087593390861954,1.0185490304264408,1.0170718341834621,0.0014771962429787067
train,cosine,17600,2.7221312522888184,2.764886046161418,-0.04275479387259962,1.0014151221295273,1.0169994211635083,-0.015584299033980953
train,cosine,17616,2.684765338897705,2.7646860367891124,-0.07992069789140732,0.9875933270828997,1.0169270794454177,-0.029333752362518006
train,cosine,17632,2.7600269317626953,2.764486238866279,-0.004459307103583665,1.0152404375664854,1.016854808981428,-0.0016143714149425836
train,cosine,17648,2.815540075302124,2.7642866522180527,0.051253423084071326,1.0351540994248127,1.0167826097241082,0.01837148970070457
train,cosine,17664,2.7974014282226562,2.7640872766705664,0.03331415155208983,1.0286909249165417,1.0167104816263575,0.011980443290184217
train,cosine,17680,2.7501461505889893,2.7638881120509486,-0.013741961461959384,1.0116540559350222,1.0166384246414042,-0.00498436870638197
train,cosine,17696,2.700312614440918,2.763689158187315,-0.06337654374639712,0.9933675494342005,1.0165664387228026,-0.023198889288602142
train,cosine,17712,2.738795757293701,2.7634904149087687,-0.024694657615067506,1.0075183191521722,1.016494523824434,-0.0089762046722619
train,cosine,17728,2.8069071769714355,2.763291882045391,0.043615294926044434,1.0320832284223698,1.016422679900503,0.015660548521866824
train,cosine,17744,2.748859167098999,2.7630935594282393,-0.014234392329240286,1.01118597727747,1.0163509069055365,-0.0051649296280664725
train,cosine,17760,2.805434465408325,2.7628954468893427,0.04253901851898245,1.031558416609136,1.0162792047943832,0.015279211814752891
train,cosine,17776,2.753326892852783,2.762697544261694,-0.009370651408910913,1.0128099597044564,1.01620757352221,-0.0033976138177536086
train,cosine,17792,2.7613635063171387,2.7624998513792516,-0.001136345062112909,1.0157245817673128,1.0161360130445038,-0.00041143127719101
train,cosine,17808,2.8023316860198975,2.762302368076928,0.04002931794296938,1.0304518156485138,1.0160645233170662,0.014387292331447643
train,cosine,17824,2.7397313117980957,2.76210509419059,-0.022373782392494324,1.0078598542040904,1.0159931042960149,-0.008133250091924449
train,cosine,17840,2.7909858226776123,2.7619080295570515,0.029077793120560802,1.026394874884391,1.0159217559377807,0.010473118946610294
train,cosine,17856,2.7555079460144043,2.76171117401407,-0.00620322799966555,1.0136017980293937,1.015850478199106,-0.002248680169712358
train,cosine,17872,2.8124897480010986,2.7615145274003443,0.05097522060075432,1.03407012236873,1.0157792710370455,0.01829085133168462
train,cosine,17888,2.762117624282837,2.761318089555505,0.0007995347273319631,1.0159976407142173,1.0157081344089611,0.0002895063052561486
train,cosine,17904,2.7621772289276123,2.7611218603201144,0.0010553686074978863,1.0160192198103233,1.0156370682725238,0.0003821515377995244
train,cosine,17920,2.7933545112609863,2.760925839535661,0.032428671725325486,1.0272432073941535,1.0155660725857094,0.011677134808444123
train,cosine,17936,2.762755870819092,2.760730027044554,0.002025843774537961,1.0162286854755715,1.0154951473068001,0.0007335381687714193
train,cosine,17952,2.8325390815734863,2.76053442269012,0.07200465888336627,1.0411735113794678,1.0154242923943806,0.025749218985087197
train,cosine,17968,2.7345924377441406,2.7603390263165983,-0.025746588572457707,1.0059824074915733,1.0153535078073372,-0.009371100315763936
train,cosine,17984,2.7993667125701904,2.7601438377691365,0.03922287480105391,1.0293932175178684,1.0152827935048574,0.014110424013010991
train,cosine,18000,2.8158810138702393,2.7599488568937858,0.055932156976453484,1.0352751838058714,1.0152121494464268,0.020063034359444565
train,cosine,18016,2.7852728366851807,2.7597540835374983,0.02551875314768237,1.024345835074625,1.0151415755918298,0.00920425948279524
train,cosine,18032,2.7681803703308105,2.7595595175481202,0.008620852782690314,1.0181901983241939,1.0150710719011462,0.00311912642304768
train,cosine,18048,2.7001428604125977,2.759365158774389,-0.05922229836179138,0.993304682874457,1.0150006383347503,-0.021695955460293348
train,cosine,18064,2.848815679550171,2.75917100706593,0.08964467248424102,1.046903356880273,1.0149302748533109,0.03197308202696214
train,cosine,18080,2.760965347290039,2.7589770622732495,0.001988285016789604,1.0155803820869445,1.0148599814177874,0.0007204006691570175
train,cosine,18096,2.844759941101074,2.7587833242477346,0.08597661685333957,1.0454786847918311,1.0147897579894314,0.030688926802399763
train,cosine,18112,2.7925302982330322,2.758589792841643,0.03394050539138904,1.026948101761995,1.0147196045297817,0.012228497232213309
train,cosine,18128,2.6968138217926025,2.758396467908107,-0.06158264611550468,0.9920710101814036,1.0146495210006672,-0.022578510819263542
train,cosine,18144,2.7271370887756348,2.75820334930112,-0.031066260525485223,1.003252373511402,1.0145795073642008,-0.01132713385279871
train,cosine,18160,2.78593373298645,2.7580104368755403,0.027923296110909934,1.02458308935558,1.0145095635827825,0.01007352577279752
train,cosine,18176,2.735374927520752,2.7578177304870817,-0.022442802966329722,1.0062685114953807,1.0144396896190948,-0.008171178123714151
train,cosine,18192,2.7827491760253906,2.7576252299923127,0.025123946033077882,1.0234393512903155,1.014369885436103,0.009069465854212533
train,cosine,18208,2.7373859882354736,2.7574329352486506,-0.020046947013176997,1.0070034461421513,1.0143001509970533,-0.00729670485490197
train,cosine,18224,2.8631227016448975,2.757240846114357,0.1058818555305403,1.0519128829150057,1.014230486265471,0.037682396649534766
train,cosine,18240,2.757970094680786,2.757048962448536,0.0009211322322499882,1.0144949361944064,1.0141608912051603,0.00033404498924616277
train,cosine,18256,2.740612030029297,2.7568572841111276,-0.01624525408183075,1.008181264080753,1.0140913657802022,-0.005910101699449166
train,cosine,18272,2.7761330604553223,2.7566658109629048,0.019467249492417515,1.0210589739365135,1.0140219099549528,0.007037063981560676
train,cosine,18288,2.7601139545440674,2.75647454286547,0.003639411678597604,1.015271966755023,1.013952523694043,0.0013194430609799745
train,cosine,18304,2.7416129112243652,2.7562834796812505,-0.014670568456885302,1.0085464009428533,1.0138832069623764,-0.005336806019523133
train,cosine,18320,2.7213070392608643,2.7560926212734937,-0.03478558201262949,1.001112294030775,1.0138139597251279,-0.012701665694352826
train,cosine,18336,2.7188382148742676,2.755901967506265,-0.03706375263199746,1.0002046621787748,1.013744781947743,-0.013540119768968184
train,cosine,18352,2.7342729568481445,2.755711518244442,-0.021438561396297295,1.0058655712290916,1.0136756735959358,-0.007810102366844207
train,cosine,18368,2.7929604053497314,2.75552127335371,0.037439131996021224,1.0271021104750606,1.0136066346356882,0.013495475839372384
train,cosine,18384,2.814725160598755,2.755331232700563,0.05939392789819209,1.0348646229348373,1.0135376650332488,0.02132695790158845
train,cosine,18400,2.7384274005889893,2.755141396152292,-0.016713995563302664,1.0073838142416913,1.0134687647551304,-0.006084950513439047
train,cosine,18416,2.757861375808716,2.754951763576988,0.0029096122317278095,1.0144555155294837,1.01339993376811,0.0010555817613735474
train,cosine,18432,2.789271593093872,2.7547623348435333,0.03450925825033879,1.0257804840024152,1.013331172039227,0.012449311963188103
train,cosine,18448,2.7806828022003174,2.754573109821602,0.026109692378715188,1.0226965098470546,1.0132624795357823,0.009434030311272323
train,cosine,18464,2.737243413925171,2.7543840883816513,-0.017140674456480376,1.0069513606766844,1.0131938562253355,-0.006242495548651084
train,cosine,18480,2.6903815269470215,2.754195270394921,-0.06381374344789936,0.9896830151354187,1.0131253020757058,-0.02344228694028716
train,cosine,18496,2.7225239276885986,2.7540066557334293,-0.031482728044830655,1.0015593646526921,1.0130568170549694,-0.011497452402277286
train,cosine,18512,2.7765114307403564,2.7538182442699677,0.02269318647038876,1.0211952586513802,1.0129884011314585,0.008206857519921673
train,cosine,18528,2.8069162368774414,2.753630035878099,0.05328620099934245,1.0320864561355834,1.0129200542737602,0.019166401861823168
train,cosine,18544,2.799316167831421,2.7534420304321503,0.0458741373992706,1.0293751615786946,1.0128517764507146,0.016523385127980017
train,cosine,18560,2.7924766540527344,2.7532542278072145,0.03922242624551986,1.0269288916944845,1.0127835676314147,0.014145324063069786
train,cosine,18576,2.682281970977783,2.7530666278791407,-0.07078465690135749,0.9866679139259932,1.0127154277852042,-0.026047513859211002
train,cosine,18592,2.78173828125,2.752879230524534,0.028859050725465796,1.023076013320997,1.0126473568816763,0.010428656439320783
train,cosine,18608,2.776243209838867,2.7526920356207514,0.02355117421811581,1.0210986504203097,1.0125793548906725,0.00851929552963715
train,cosine,18624,2.7295289039611816,2.7525050430458977,-0.022976139084716074,1.0041290316546392,1.012511421782283,-0.008382390127643857
train,cosine,18640,2.81498122215271,2.75231825267882,0.06266296947389005,1.034955590930936,1.012443557526842,0.022512033404094023
train,cosine,18656,2.7856647968292236,2.752131664399108,0.033533132430115575,1.0244865511157926,1.0123757620949299,0.012110789020862711
train,cosine,18672,2.7766239643096924,2.7519452780870863,0.02467868622260605,1.021235788392273,1.01230803545737,0.008927752934903
train,cosine,18688,2.738581895828247,2.7517590936238143,-0.013177197795567253,1.0074402301544414,1.0122403775852284,-0.0048001474307870495
train,cosine,18704,2.7194559574127197,2.751573110891078,-0.03211715347835842,1.0004318446450184,1.0121727884498117,-0.011740943804793291
train,cosine,18720,2.7239203453063965,2.7513873297713918,-0.027466984464995292,1.0020721460485544,1.012105268022667,-0.010033121974112547
train,cosine,18736,2.7195675373077393,2.7512017501479904,-0.03163421284025114,1.0004728740302171,1.0120378162755799,-0.011564942245362753
train,cosine,18752,2.7408599853515625,2.7510163719048277,-0.010156386553265229,1.0082717344222012,1.0119704331805732,-0.003698698758372032
train,cosine,18768,2.8133180141448975,2.750831194926573,0.06248681921832455,1.0343645747157713,1.0119031187099066,0.02246145600586469
train,cosine,18784,2.7576873302459717,2.750646219098605,0.007041111147366497,1.014392404650738,1.0118358728360743,0.002556531814663643
train,cosine,18800,2.6488587856292725,2.750461444307012,-0.10160265867773965,0.9741289003107599,1.0117686955318046,-0.03763979522104466
train,cosine,18816,2.737027645111084,2.7502768704385856,-0.013249225327501613,1.0068725305230908,1.0117015867700585,-0.004829056246967722
train,cosine,18832,2.7857344150543213,2.750092497380818,0.03564191767350344,1.024511542405217,1.0116345465240286,0.012876995881188291
train,cosine,18848,2.7456307411193848,2.7499083250218987,-0.004277583902513982,1.0100108267520982,1.011567574767138,-0.0015567480150397994
train,cosine,18864,2.824652910232544,2.749724353250711,0.07492855698183298,1.0383854934155519,1.0115006714730388,0.02688482194251307
train,cosine,18880,2.8084611892700195,2.749540581956827,0.05892060731319271,1.0326367138704835,1.0114338366156104,0.02120287725487313
train,cosine,18896,2.8031206130981445,2.7493570110305074,0.053763602067637084,1.0307333012597928,1.0113670701689605,0.019366231090832242
train,cosine,18912,2.718738317489624,2.7491736403626943,-0.03043532287307027,1.0001679188303143,1.0113003721074214,-0.011132453277107102
train,cosine,18928,2.746354818344116,2.74899046984501,-0.002635651500893843,1.010274511796819,1.0112337424055498,-0.0009592306087307101
train,cosine,18944,2.8109230995178223,2.7488074993697533,0.06211560014806894,1.033512934566131,1.0111671810381264,0.022345753528004497
train,cosine,18960,2.735759735107422,2.748624728829895,-0.012864993722473184,1.0064091797885348,1.0111006879801536,-0.004691508191618787
train,cosine,18976,2.7639076709747314,2.7484421581190763,0.015465512855655117,1.0166455012138937,1.0110342632068552,0.005611238007038555
train,cosine,18992,2.8300113677978516,2.748259787131603,0.08175158066624855,1.0402807285367788,1.0109679066936745,0.029312821843104242
train,cosine,19008,2.740697145462036,2.7480776157624445,-0.007380470300408337,1.0082123206878595,1.0109016184162738,-0.0026892977284143083
train,cosine,19024,2.8161163330078125,2.7478956439072286,0.06822068910058388,1.0353587488799354,1.0108353983505332,0.024523350529402244
train,cosine,19040,2.706667184829712,2.7477138714622393,-0.04104668663252742,0.9957180569450073,1.0107692464725486,-0.015051189527541364
train,cosine,19056,2.77237868309021,2.7475322983244124,0.02484638476579759,1.0197056820587553,1.0107031627586318,0.009002519300123524
train,cosine,19072,2.7545909881591797,2.747350924391334,0.007240063767845584,1.0132689699351458,1.0106371471853093,0.002631822749836532
train,cosine,19088,2.7339394092559814,2.747169749561234,-0.013230340305252497,1.005743576116157,1.0105711997293192,-0.004827623613162135
train,cosine,19104,2.7359023094177246,2.746988773732986,-0.011086464315261502,1.0064612935006665,1.0105053203676133,-0.004044026866946826
train,cosine,19120,2.762876272201538,2.7468079968061025,0.01606827539543554,1.0162722647003006,1.0104395090773528,0.005832755622947827
train,cosine,19136,2.72533917427063,2.746627418680731,-0.021288244410101242,1.0025928879920052,1.0103737658359095,-0.007780877843904355
train,cosine,19152,2.8218953609466553,2.746447039257653,0.07544832168900228,1.0374087729935608,1.0103080906208641,0.027100682372696694
train,cosine,19168,2.7761409282684326,2.746266858438277,0.029874069830155836,1.0210618080232772,1.0102424834100039,0.010819324613273285
train,cosine,19184,2.7244036197662354,2.7460868761246395,-0.02168325635840418,1.0022495490312715,1.0101769441813233,-0.007927395150051808
train,cosine,19200,2.785039186477661,2.7459070922193978,0.03913209425826336,1.0242619438287899,1.0101114729130218,0.014150470915768043
train,cosine,19216,2.726461172103882,2.7457275066258298,-0.019266334521947925,1.0030044943524026,1.0100460695835032,-0.007041575231100605
train,cosine,19232,2.690978765487671,2.7455481192478293,-0.05456935376015837,0.9899049807763148,1.0099807341713745,-0.020075753395059626
train,cosine,19248,2.740166664123535,2.7453689299899033,-0.005202265866368183,1.0080187448725912,1.0099154666554448,-0.0018967217828536054
train,cosine,19264,2.7844655513763428,2.745189938757168,0.03927561261917489,1.0240559524057293,1.0098502670147242,0.014205685391005085
train,cosine,19280,2.7953617572784424,2.7450111454553467,0.05035061182309564,1.0279615283849917,1.0097851352284228,0.018176393156568826
train,cosine,19296,2.6859688758850098,2.744832549990765,-0.058863674105755326,0.9880415105004065,1.009720071275949,-0.021678560775542643
train,cosine,19312,2.79744029045105,2.744654152270351,0.05278613818069866,1.0287048170801982,1.00965507513691,0.019049741943288234
train,cosine,19328,2.8599655628204346,2.7444759522016264,0.11548961061880814,1.050809583787392,1.0095901467911081,0.04121943699628394
train,cosine,19344,2.831387996673584,2.7442979496927093,0.08709004698087464,1.0407670496083865,1.0095252862185427,0.031241763389843857
train,cosine,19360,2.768651008605957,2.744120144652309,0.02453086395364812,1.0183602010727228,1.0094604933994076,0.008899707673315271
train,cosine,19376,2.7554969787597656,2.7439425369897195,0.011554441770046164,1.0135978179006193,1.0093957683140888,0.004202049586530476
train,cosine,19392,2.713226318359375,2.7437651266148224,-0.030538808255447414,0.9981384501604531,1.0093311109431669,-0.011192660782713748
train,cosine,19408,2.779930830001831,2.743587913438078,0.036342916563753214,1.0224260460986958,1.0092665212674115,0.013159524831284353
train,cosine,19424,2.703587532043457,2.7434108973705276,-0.03982336532707054,0.9945796066205631,1.0092019992677845,-0.014622392647221427
train,cosine,19440,2.7494518756866455,2.743234078323785,0.006217797362860544,1.011401573879892,1.0091375449254363,0.0022640289544557657
train,cosine,19456,2.779651641845703,2.7430574562100385,0.03659418563566463,1.0223256111621601,1.0090731582217054,0.01325245294045474
train,cosine,19472,2.678746223449707,2.7428810309420437,-0.06413480749233669,0.9853488579865344,1.0090088391381178,-0.02365998115158341
train,cosine,19488,2.835904598236084,2.7427048024331233,0.09319979580296067,1.0423609685540178,1.0089445876563858,0.03341638089763199
train,cosine,19504,2.7057487964630127,2.7425287705971617,-0.03677997413414902,0.9953786933858546,1.0088804037584065,-0.013501710372551878
train,cosine,19520,2.784194231033325,2.7423529353486042,0.04184129568472095,1.0239585069327308,1.0088162874262614,0.015142219506469434
train,cosine,19536,2.747105836868286,2.742177296602454,0.004928540265832115,1.0105479345355934,1.0087522386422152,0.0017956958933782463
train,cosine,19552,2.806356430053711,2.7420018542742652,0.0643545757794457,1.0318869978662981,1.0086882573887144,0.023198740477583746
train,cosine,19568,2.726747751235962,2.741826608280146,-0.01507885704418399,1.0031095991214927,1.0086243436483864,-0.005514744526893711
train,cosine,19584,2.7716221809387207,2.7416515585367502,0.02997062240197046,1.019432773675536,1.0085604974040394,0.010872276271496562
train,cosine,19600,2.823977470397949,2.741476704961278,0.0825007654366714,1.0381463416947632,1.00849671863866,0.02964962305610319
train,cosine,19616,2.7518482208251953,2.7413020474714704,0.010546173353724875,1.012272766233726,1.0084330073354129,0.003839758898313228
train,cosine,19632,2.741511106491089,2.7411275859856086,0.0003835205054802948,1.0085092670998255,1.00836936347764,0.00013990362218541108
train,cosine,19648,2.66544508934021,2.7409533204225083,-0.07550823108229832,0.9803710565583408,1.008305787048859,-0.0279347304905182
train,cosine,19664,2.7939846515655518,2.7407792507015194,0.05320540086403236,1.0274687674644747,1.0082422780327627,0.019226489431712013
train,cosine,19680,2.7685375213623047,2.740605376742523,0.027932144619781774,1.0183192101463514,1.0081788364132185,0.010140373733132924
train,cosine,19696,2.7235968112945557,2.7404316984659247,-0.01683488717136905,1.001953363857358,1.0081154621742658,-0.006162098316907949
train,cosine,19712,2.760913133621216,2.740258215792656,0.02065491782855977,1.0155614705266829,1.0080521553001165,0.007509315226566393
train,cosine,19728,2.747826337814331,2.7400849286441704,0.00774140917016064,1.010810176516848,1.0079889157751538,0.002821260741694198
train,cosine,19744,2.798582077026367,2.739911836942439,0.05867024008392807,1.0291128878548248,1.0079257435839308,0.021187144270893965
train,cosine,19760,2.8067784309387207,2.73973894060995,0.06703949032877077,1.032037359792835,1.0078626387111695,0.024174721081665407
train,cosine,19776,2.8249714374542236,2.739566239569702,0.08540519788452183,1.0384982539116183,1.0077996011417603,0.03069865276985806
train,cosine,19792,2.7842376232147217,2.739393733745205,0.044843889469516895,1.0239740919960065,1.00773663086076,0.01623746113524649
train,cosine,19808,2.751156806945801,2.7392214230604766,0.011935383885324224,1.0120214802982987,1.007673727853393,0.004347752444905817
train,cosine,19824,2.7779688835144043,2.739049307440038,0.03891957607436636,1.0217200432306885,1.0076108921050475,0.01410915112564104
train,cosine,19840,2.7697906494140625,2.738877386808911,0.03091326260515137,1.0187717395142408,1.0075481236012762,0.011223615912964613
train,cosine,19856,2.7322099208831787,2.738705661092618,-0.006495740209439216,1.005110776561641,1.0074854223277956,-0.0023746457661546483
train,cosine,19872,2.7130024433135986,2.738534130217176,-0.025531686903577544,0.9980559342711546,1.0074227882704845,-0.009366853999329905
train,cosine,19888,2.7200372219085693,2.7383627941090944,-0.01832557220052511,1.000645564739483,1.007360221415382,-0.0067146566758991
train,cosine,19904,2.787168502807617,2.738191652695374,0.0489768501122434,1.025026206954766,1.007297721748689,0.01772848520607706
train,cosine,19920,2.7600040435791016,2.738020705903502,0.021983337675599568,1.0152321447928774,1.0072352892567644,0.007996855536112957
train,cosine,19936,2.774625062942505,2.7378499536614513,0.03677510928105354,1.0205156256167367,1.007172923926127,0.013342701690609804
train,cosine,19952,2.74406099319458,2.7376793958976764,0.006381597296903685,1.0094389374571944,1.0071106257434521,0.0023283117137422593
train,cosine,19968,2.6650478839874268,2.73750903254111,-0.07246114855368324,0.9802220251815035,1.007048394695572,-0.02682636951406847
train,cosine,19984,2.778658866882324,2.737338863521162,0.04132000336116226,1.0219683893148461,1.0069862307694746,0.014982158545371549
train,cosine,20000,2.784759044647217,2.737168888767716,0.047590155879500884,1.0241613506586047,1.0069241339523025,0.017237216706302183
train,cosine,20016,2.7564752101898193,2.7369991082111262,0.019476101978693094,1.0139527657874339,1.006862104231352,0.007090661556081956
train,cosine,20032,2.7288355827331543,2.736829521782216,-0.007993939049061538,1.0038749917372074,1.0068001415940728,-0.0029251498568654277
train,cosine,20048,2.6682229042053223,2.736660129412272,-0.06843722520694984,0.9814126718668399,1.0067382460280654,-0.025325574161225495
train,cosine,20064,2.790358304977417,2.736490931033046,0.05386737394437091,1.026170012310614,1.0066764175210825,0.01949359478953161
train,cosine,20080,2.7725865840911865,2.736321926576749,0.03626465751443764,1.0197806693638354,1.0066146560610258,0.013166013302809532
train,cosine,20096,2.8120715618133545,2.7361531159760486,0.07591844583730589,1.0339214223491267,1.0065529616359472,0.027368460713179443
train,cosine,20112,2.7116634845733643,2.7359844991640685,-0.024321014590704237,0.9975622785197312,1.006491334234046,-0.008929055714314793
train,cosine,20128,2.762673854827881,2.7358160760743844,0.026857778753496486,1.016198998737964,1.0064297738436694,0.009769224894294659
train,cosine,20144,2.8108701705932617,2.7356478466410192,0.07522232395224249,1.0334941046582995,1.0063682804533103,0.027125824204989213
train,cosine,20160,2.8085339069366455,2.7354798107984464,0.07305409613819913,1.0326626058876152,1.0063068540516078,0.026355751836007357
train,cosine,20176,2.7900753021240234,2.73531196848158,0.054763333642443346,1.026068585477661,1.006245494627345,0.019823090850316083
train,cosine,20192,2.7434186935424805,2.735144319625778,0.008274373916702604,1.0092048410443784,1.0061842021694491,0.0030206388749292046
train,cosine,20208,2.7249042987823486,2.734976864166836,-0.010072565384487309,1.0024333077855963,1.0061229766669904,-0.0036896688813941036
train,cosine,20224,2.7350001335144043,2.7348096020409858,0.0001905314734185204,1.0061314846909102,1.0060618181091798,6.966658173035434e-05
train,cosine,20240,2.7452080249786377,2.7346425331848945,0.01056549179374322,1.0098568553245661,1.006000726485371,0.003856128839195172
train,cosine,20256,2.795400381088257,2.7344756575356577,0.06092472355259915,1.0279753453955742,1.0059397017850558,0.022035643610518463
train,cosine,20272,2.766773223876953,2.734308975030802,0.03246424884615129,1.0176817400470928,1.0058787439978667,0.011802996049226078
train,cosine,20288,2.7228941917419434,2.7341424856082774,-0.01124829386633408,1.0016953556990342,1.0058178531135735,-0.0041224974145392945
train,cosine,20304,2.751389980316162,2.7339761892064605,0.01741379110970165,1.0121062313706715,1.0057570291220848,0.006349202248586705
train,cosine,20320,2.7785892486572266,2.7338100857641456,0.044779162893080926,1.0219433343870639,1.0056962720134444,0.016247062373619503
train,cosine,20336,2.7271885871887207,2.7336441752205474,-0.0064555880318266645,1.0032712570237359,1.005635581777832,-0.002364324754096092
train,cosine,20352,2.779628038406372,2.7334784575152935,0.04614958089107857,1.0223171196162444,1.0055749584055622,0.01674216121068217
train,cosine,20368,2.783818006515503,2.7333129325884284,0.050505073927074484,1.023823369112502,1.0055144018870839,0.018308967225418193
train,cosine,20384,2.6665914058685303,2.733147600380405,-0.06655619451187489,0.9808010298141544,1.0054539122129789,-0.02465288239882446
train,cosine,20400,2.757882833480835,2.732982460832084,0.024900372648751112,1.0144632960469642,1.0053934893739604,0.009069806673003722
train,cosine,20416,2.7948336601257324,2.732817513884733,0.0620161462409996,1.0277725914642406,1.005333133360874,0.022439458103366672
train,cosine,20432,2.7415683269500732,2.732652759480021,0.008915567470052288,1.0085301387503938,1.0052728441646945,0.003257294585699233
train,cosine,20448,2.6923954486846924,2.732488197560019,-0.040092748875326656,0.990431298722407,1.0052126217765274,-0.014781323054120388
train,cosine,20464,2.7303245067596436,2.7323238280671966,-0.0019993213075530925,1.0044204690776772,1.0051524661876063,-0.0007319971099291056
train,cosine,20480,2.6934025287628174,2.732159650944417,-0.038757122181599435,0.9908052749072098,1.0050923773892928,-0.01428710248208298
train,cosine,20496,2.7447593212127686,2.7319956661349387,0.012763655077829839,1.0096933921421558,1.0050323553730756,0.004661036769080251
train,cosine,20512,2.7081103324890137,2.731831873582408,-0.023721541093394194,0.9962510973843813,1.0049724001305687,-0.00872130274618732
train,cosine,20528,2.806678056716919,2.731668273230863,0.07500978348605614,1.03200159779057,1.0049125116535127,0.027089086137057405
train,cosine,20544,2.7624895572662354,2.7315048650247253,0.030984692241510015,1.0161322866616078,1.0048526899337717,0.011279596727836072
train,cosine,20560,2.710000514984131,2.7313416489088005,-0.02134113392466963,0.996948824922636,1.004792934963334,-0.00784411004069796
train,cosine,20576,2.7226767539978027,2.7311786248282743,-0.008501870830471603,1.0016154971327156,1.0047332467343095,-0.0031177496015939443
train,cosine,20592,2.7731950283050537,2.731015792728712,0.04217923557634151,1.0200000953199344,1.0046736252389314,0.015326470081002963
train,cosine,20608,2.7880947589874268,2.730853152556055,0.05724160643137166,1.0253584804797413,1.0046140704695532,0.02074441001018812
train,cosine,20624,2.7430648803710938,2.7306907042566175,0.01237417611447622,1.0090758647457672,1.0045545824186488,0.004521282327118348
train,cosine,20640,2.7512152194976807,2.730528447777085,0.020686771720595853,1.01204271206947,1.004495161078811,0.007547550990658847
train,cosine,20656,2.7477340698242188,2.730366383064512,0.01736768675970657,1.0107765974154364,1.0044358064427523,0.0063407909726840295
train,cosine,20672,2.7622363567352295,2.7302045100663204,0.032031846668909125,1.016040625813586,1.0043765185033016,0.011664107310284333
train,cosine,20688,2.7456750869750977,2.7300428287302947,0.015632258244802966,1.0100269780491127,1.0043172972534053,0.005709680795707328
train,cosine,20704,2.7617909908294678,2.7298813390045824,0.031909651824885366,1.0158793789990048,1.0042581426861263,0.01162123631287848
train,cosine,20720,2.7470500469207764,2.7297200408376896,0.01733000608308677,1.0105276257024653,1.004199054794642,0.00632857090782335
train,cosine,20736,2.7049953937530518,2.729558934178479,-0.02456354042542719,0.9951002094330584,1.0041400335722444,-0.009039824139185915
train,cosine,20752,2.666224718093872,2.729398018976169,-0.06317330088229678,0.9806635085620758,1.0040810790123393,-0.023417570450263492
train,cosine,20768,2.7275631427764893,2.7292372951803303,-0.001674152403841056,1.0034085888792994,1.004022191108446,-0.000613602229146526
train,cosine,20784,2.7505879402160645,2.7290767627408816,0.02151117747518283,1.0118146852694827,1.0039633698541937,0.00785131541528905
train,cosine,20800,2.678030014038086,2.728916421608092,-0.050886407570005954,0.9850814548380226,1.0039046152433246,-0.018823160405302075
train,cosine,20816,2.7876360416412354,2.728756271732574,0.058879769908661395,1.02519393977158,1.003845927269691,0.021348012501889002
train,cosine,20832,2.8195650577545166,2.728596313065284,0.09096874468923266,1.0365826382157823,1.0037873059272542,0.032795332288528156
train,cosine,20848,2.685697555541992,2.7284365455575186,-0.04273899001552639,0.9879404914417169,1.0037287512100845,-0.01578825976836762
